"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0C84T1NBB","B0C84T1NBB","Diatomaceous Earth Bath Mat Soft Diatomite Stone Bath Mat Large Non-Slip Super Absorbent Fast Drying Long Shower Mat Thin Washable Bathroom Rugs Floor Mat 15.7"" x 47.2""","Zoryllic","FBA","Home & Kitchen",122716,"Bath Rugs",24.99,3,201,-3,5022.99,47,3.8,"Korrell",1,"N/A","N/A","Large Standard-Size",2.95,3.62,15.91,2.28,67.93,236.26,"01/01/2024",6,7,5,4.28
"https://amazon.com/dp/B0C39SXTNG","B0C39SXTNG","TOPCJ Legal/Letter Size Hanging File Folder Frame,File Cabinet Desk Organizers,Hanging File Frame,Filing Cabinet for Expanding/Single File Folders,Easily Moving/Assembly-2 Packs Black","TOPCJ","FBA","Office Products",51752,"Hanging Folders & Interior Folders",35.99,"N/A",118,288,4246.82,20,3.9,"TOPCJ",1,"N/A","N/A","Large Standard-Size",2.44,13.3,17.36,4.67,224.96,782.45,"09/01/2023","-",7,6,5.9
"https://amazon.com/dp/B0C5C6NRHR","B0C5C6NRHR","SIMPEXPE Handheld Garden Pump Sprayer， Lawn & Garden Pressure Water Spray Bottle with Adjustable Brass Nozzle for Plants and Other Cleaning Solutions 0.5 Gal 2L Gold","SIMPEXPE","FBA","Patio, Lawn & Garden",4868,"Sprayers",19.99,"N/A",490,196,9795.1,72,4.1,"SIMPEXPE STORE",1,"N/A","N/A","Large Standard-Size",6.3,6.57,13.15,1.26,217.34,755.96,"01/01/2024",3,6,2,6.81
"https://amazon.com/dp/B0C4XYZ18G","B0C4XYZ18G","Hzuaneri Closet Wardrobe, Portable Closet for Bedroom, 2 Clothes Rail Clothes Rail with Non-Woven Fabric Cover, Clothes Storage Organizer, 47.6 x 17.7 x 66 Inches, 5 Compartments, Gray WO0503GC","Hzuaneri","FBA","Home & Kitchen",57743,"Portable Closets",27.99,-18,312,,8732.88,54,3.8,"Hzuaneri",1,"N/A","N/A","Small Oversize",3.7,11,31.5,8.3,356.13,890.31,"02/01/2024",5,8,3,5.78
"https://amazon.com/dp/B0C88RZDY6","B0C88RZDY6","NN BEN NEVIS Potty Training Watch, Digital Toddler Watch with Countdown/Music/Alarm Clocks/Vibration Reminder and Waterproof, Remind Toddler to Go to The Toilet","NN BEN NEVIS","FBA","Baby Products",10726,"Potties",20.99,-9,577,-47,12111.23,128,3.5,"Héstia Store",1,"N/A","N/A","Large Standard-Size",2.32,2.95,3.11,0.18,8.5,29.56,"12/01/2023",6,9,16,4.69
"https://amazon.com/dp/B0CB4CHNM9","B0CB4CHNM9","Kanayu Magnet Wire Enamelled Copper Wire Insulated Enamelled Magnet Winding Wire, Speaker Coil Temperature Rating 155℃ for Electric Appliance, 1 Pound Spool (Copper Color,0.051"" Dia, 135ft,16 AWG)","Kanayu","FBA","Industrial & Scientific",13893,"Magnet Wire",17.99,-24,278,248,5001.22,19,4.1,"Waeeshy",1,"N/A","N/A","Large Standard-Size",2.52,2.56,3.11,1.04,8.01,27.87,"01/01/2024","-",6,8,14.63
"https://amazon.com/dp/B0CBFVK371","B0CBFVK371","Yingorrs Reusable Full Face Respirator Mask Gas Masks Survival Nuclear and Chemical with Filter and Earplugs, Widely Used in Organic Vapor Gas, Paint, Dust, Chemical, Asbestos, Fume","Yingorrs","FBA","Tools & Home Improvement",30110,"Reusable Respirators",29.99,-2,398,,11936.02,204,4.2,"YingorrsUS",1,"N/A","N/A","Large Standard-Size",5.98,7.64,9.41,1.32,171.67,597.11,"02/01/2024","-",7,6,1.95
"https://amazon.com/dp/B0C7GMC5WL","B0C7GMC5WL","Lifewit Plastic Pooper Scooper Dog for Yard, Lightweight Portable Pet Poop Shovel for Medium/Small Dogs, Adjustable Metal Pole Long Handle Poop Scoop Set for Lawns, Yard, Grass","Lifewit","FBA","Pet Supplies",18889,"Pooper Scoopers",16.99,-3,284,576,4825.16,174,4.2,"Lifewit Home US",1,"N/A","N/A","Large Standard-Size",2.72,6.5,14.02,1.21,98.76,343.52,"09/01/2023",6,8,0,1.63
"https://amazon.com/dp/B0C7GBZ2TL","B0C7GBZ2TL","Beige Waterproof Quilted Sofa Cover - RBSC 54 Inches Slipcover Furniture Protector, Washable Couch Cover with Elastic Straps for Kids, Dogs, Pets","RBSC Home","FBA","Home & Kitchen",192704,"Sofa Slipcovers",32.99,-7,151,99,4981.49,41,3.8,"RBSC Home",1,"N/A","N/A","Large Standard-Size",3.66,11.02,14.13,3.13,227.57,791.54,"11/01/2023","-",9,32,3.68
"https://amazon.com/dp/B0C5965T7J","B0C5965T7J","Foreate Waterproof Couch Cover Sectional Sofa Cover Extra Wide Couch Cover Blanket - Cat Scratch Furniture Protector Dog Couch Cover Protector Machine Washable, 95'' x 118''(Khaki+Grey)","Foreate","FBA","Home & Kitchen",73252,"Sofa Slipcovers",49.99,-4,239,106,11947.61,127,4,"Foreate",1,2076,"N/A","Large Standard-Size",2.5,12,15,3.25,179.69,625,"11/01/2023","-",7,58,1.91
"https://amazon.com/dp/B0C6XS26FH","B0C6XS26FH","Yialins Acrylic Cutting Boards for Kitchen Counter, Anti-Slip Transparent Cutting Board with Lip for Countertop Protection at Home or Restaurant (24x18in)","Yialins","FBA","Kitchen & Dining",118548,"Cutting Boards",34.99,-22,126,-50,4408.74,95,3.6,"zhengzhoulinzhihaishangmaoyouxiangongsi",1,"N/A","N/A","Small Oversize",1.57,18.78,24.21,2.36,198.28,495.71,"10/01/2023",6,7,4,1.33
"https://amazon.com/dp/B0C68JWC7F","B0C68JWC7F","VEOFEMLEA Pegboard Combination Kit, 4 Peg Boards and 14 Accessories Modular Hanging White Pegboard for Walls, Office Wall Organizer, Keys Holder on Wall, Nursery Storage, 22""x22""","VEOFEMLEA","FBA","Industrial & Scientific",45764,"Pegboard Hooks",34.99,-17,149,,5213.51,16,4.1,"PENCILROOM",1,"N/A","N/A","Large Standard-Size",5.59,11.38,11.5,4.13,291.99,1015.63,"12/01/2023",6,7,4,9.31
"https://amazon.com/dp/B0CBTLRVPC","B0CBTLRVPC","TASDISE Portable Pet Playpen, Foldable Dog Crate, 900D Oxford Cloth Exercise Kennel Tent for Indoor Outdoor Travel Camping Use, Comes with Carrying Case and Removable Zipper Top","TASDISE","FBA","Pet Supplies",34143,"Playpens",39.99,-9,319,-31,13554.31,155,4.1,"TASDISE",1,2460,"N/A","Large Standard-Size",3.94,13.19,15.16,3.31,314.59,1094.23,"12/01/2023",6,7,3,2.06
"https://amazon.com/dp/B0C7GP5SVB","B0C7GP5SVB","Bringsmart Micro Reduction Motor DC 12V 300rpm Geared Motor with Bracket Centric Ouput Shaft Gear Motor 37mm Diameter Gearbox Large Torque","Bringsmart","FBA","Tools & Home Improvement",36538,"Fan Motors",19.99,"N/A",242,66,4837.58,24,4.1,"Motor Company",1,"N/A","N/A","Large Standard-Size",2.95,3.23,5.16,0.6,19.63,68.28,"10/01/2023","-",8,10,10.08
"https://amazon.com/dp/B0BV89RMK3","B0BV89RMK3","InstaTrim Outside Corners - 10 Ivory 3/4"" Wide Caulk Strip Outside Corner Pieces - Trim for Outside Corners - Paintable","InstaTrim","FBA","Tools & Home Improvement",25324,"Sealers",15.95,"N/A",372,99,5933.4,95,3.1,"InstaTrim Products",2,"N/A","N/A","Large Standard-Size",0.91,2.83,5.47,0.11,5.62,19.57,"11/01/2023",6,6,40,3.92
"https://amazon.com/dp/B0C8T24LNT","B0C8T24LNT","WONYO Solar Spot Light, Upgraded 7 LEDs Solar Outside Lights Waterproof IP65, Auto On/Off Solar Powered Outdoor Lights, Outdoor Solar Lights for Yard Tree Garden Driveway,2 Pack(Cool White)","WONYO","FBA","Tools & Home Improvement",72003,"Spotlights",29.99,7,203,-80,6087.97,70,4,"wonyo",2,"N/A","N/A","Large Standard-Size",4.29,8.98,9.8,1.96,150.75,524.36,"11/01/2023",4,6,5,2.9
"https://amazon.com/dp/B0C9TXMSWZ","B0C9TXMSWZ","Kigley 6 Pcs Seagrass Baskets with Lids Wicker Storage Basket Organizer Baskets Rectangular Basket Boxes Woven Baskets for Shelf Closet Bedroom Back to School, 6 Sizes(Yellow, Classic Style)","Kigley","FBA","Home & Kitchen",191555,"Shelf Baskets",49.99,-5,123,82,6148.77,21,4,"Newaifyir",1,"N/A","N/A","Large Standard-Size",8,10.25,15,3.95,491.15,1708.33,"01/01/2024",6,6,5,5.86
"https://amazon.com/dp/B0C8NGG34L","B0C8NGG34L","CQURE 14 Pack Eucalyptus Garland, Artificial Greenery Garland Faux Eucalyptus Leaves Table Garland Vines for Wedding Backdrop Fireplace Arch Door Wall Room Decor（98FT","CQURE","FBA","Home & Kitchen",43098,"Artificial Plants & Greenery",15.99,-4,488,-28,7803.12,86,4,"CQURE",1,902,"N/A","Large Standard-Size",3.78,4.17,6.34,0.6,39.9,138.8,"01/01/2024",6,9,2,5.67
"https://amazon.com/dp/B0BM4CQ5L2","B0BM4CQ5L2","Turquoize 100% Waterproof Couch Covers Dual Waterproof Sofa Cover for Pets Stretch Sofa Slipcover for 3 Cushion Couch Leakproof Sofa Protector Feature Waterproof Fleece Fabric(Sofa, Peacock Blue)","Turquoize","FBA","Home & Kitchen",114232,"Sofa Slipcovers",49.99,"N/A",116,48,5798.84,128,3.6,"TQpro Home",1,2632,"N/A","Large Standard-Size",5.39,13.35,13.43,3.66,385.88,1342.19,"01/01/2023",14,7,24,0.91
"https://amazon.com/dp/B0BN65WSL7","B0BN65WSL7","Frienda 2 Pieces Recliner Headrest Protector Sherpa Headrest Covers for Recliner Chair Couch Furniture Non Slip Sofa Headrest Protector for Living Room (Black)","Frienda","FBA","Home & Kitchen",68236,"Recliner Slipcovers",15.99,"N/A",390,72,6236.1,311,4.2,"friendatech",1,4767,"N/A","Large Standard-Size",0.87,9.25,11.69,0.55,37.56,130.66,"01/01/2024",14,7,10,1.25
"https://amazon.com/dp/B0BJKK3K5S","B0BJKK3K5S","Comfier Heated Foot Rest for Under Desk at Work&Foot Warmer,Adjustable Ergonomic Foot Stand,Office Chair&Home Gaming Desk Footstool,Memory Foam Support Cushion for Back Pain Relief,Gifts for Men,Women","COMFIER","FBA","Office Products",25185,"Footrests",39.99,-18,333,-63,13316.67,217,3.9,"Comfier",1,4102,"N/A","Large Standard-Size",5.43,11.38,17.32,2.2,427.36,1486.47,"12/01/2023",14,9,0,1.53
"https://amazon.com/dp/B0BGBSS8FG","B0BGBSS8FG","WDPUCHU Bathroom Trash Can with Lid,1.8 Gallon Modern Office Trash Can for Near Desk Bedroom Garbage Can Waste Basket with Push Top,Nordic Small Trash Bin for Living Room,Nursery,Dog Proof Trash Can","WDPUCHU","FBA","Industrial & Scientific",12377,"Kitchen Trash Cans",35.99,"N/A",360,-19,12956.4,161,4.2,"PUCHU-US",1,5439,"N/A","Small Oversize",8.94,9.17,10.83,2.2,246.62,616.56,"07/01/2023",15,7,3,2.24
"https://amazon.com/dp/B0BP2XFDGH","B0BP2XFDGH","Hakan Stainless Steel Double Bondy Tea Pot Set with Self Strainer, Turkish Kettle Samovar Style Teapot Set, Tea Pot with Handle, Tea Kettle for Loose Leaf Tea with Bakelite Handle (MINI)","Hakan","FBM","Kitchen & Dining",102985,"Teapots",39.99,-1,104,357,4158.96,24,3.7,"HES Trade",1,763,"N/A","Large Standard-Size",6.18,7.87,8.78,2.18,"N/A","N/A","11/01/2023",14,8,3,4.33
"https://amazon.com/dp/B0BLWBW4HT","B0BLWBW4HT","TUTOTAK Nightstnd, Set of 2, Stackable End Tables, Side Table, Bedside Tables with Open Storage Shelf, Bedroom, Living Room, Greige TB01BG039","TUTOTAK","FBA","Home & Kitchen",127679,"End Tables",39.99,-5,175,58,6998.25,315,4,"TUTOTAK",1,3834,"N/A","Large Standard-Size",7.6,13.03,16.34,18.61,646.12,2247.39,"09/01/2023",14,8,3,0.56
"https://amazon.com/dp/B0BHJ7FC8J","B0BHJ7FC8J","LANSHENG Stretch Rhombic Geometric Wingback Chair Covers Slipcover - Reusable Arm Chair Protector Cover, Washable Dining Chair Covers Protectors for Dining Room (Grey, Set of 2)","LANSHENG","FBM","Home & Kitchen",128280,"Dining Chair Slipcovers",18.1,-4,317,49,5737.7,199,3.9,"Qulumaoyi  US",4,4427,"N/A","Large Standard-Size",4.13,7.8,7.83,1.23,"N/A","N/A","04/01/2023",15,8,48,1.59
"https://amazon.com/dp/B0BHNK1ZL8","B0BHNK1ZL8","Mesh Popup Laundry Hamper 115L Foldable Laundry Basket Extra Large Capacity Collapsible Clothing Storage Basket with Handles 26 H x 18 W x 18 L (White)","Seiritex","FBA","Home & Kitchen",80802,"Pop-Up Laundry Hampers",29.99,-4,233,66,6987.67,80,4.2,"Seiritex US",1,"N/A","N/A","Small Oversize",0.75,18.8,19,1.15,74.42,186.04,"11/01/2023",14,7,16,2.91
"https://amazon.com/dp/B09ZV16JDY","B09ZV16JDY","Easy-Going Jacquard Dining Chair Cover Full Length Parson Chair Cover with Tie Washable Chair Cover for Dining Room, Kitchen, Hotel,Restaurant, Ceremony Universal Size (4 pcs, Chocolate Vine)","Easy-Going","FBA","Home & Kitchen",83897,"Dining Chair Slipcovers",54.49,"N/A",276,40,15039.24,223,3.9,"Easy-Going home textiles",1,4206,"N/A","Large Standard-Size",5.31,8.11,9.13,2.87,157,546.08,"07/01/2023","-",7,51,1.24
"https://amazon.com/dp/B0BMLPWDKQ","B0BMLPWDKQ","Queekay 50 Pcs Safety Glasses Impact UV Scratch Glasses Bulk Eye Protection for Men and Adolescents Working Lab Construction Science (Clear)","Queekay","FBA","Tools & Home Improvement",61502,"Safety Goggles & Glasses",47.99,-5,185,140,8878.15,28,4,"Bedderqian",1,2400,"N/A","Large Standard-Size",6.54,8.39,10.35,2.73,226.77,788.76,"08/01/2023",14,6,2,6.61
"https://amazon.com/dp/B0BHQXDS9T","B0BHQXDS9T","Vgo... 1Pair 0℃/32°F Winter Pig Leather Work Gloves, Cold Weather Waterproof Safety Work Gloves,Cold Storage or Freezer Use(Size M,Blue,PA7726FLWP)","Vgo...","FBA","Tools & Home Improvement",93807,"Safety Work Gloves",29.98,"N/A",235,-76,7045.3,266,4.1,"Vgo Glove",1,2828,"N/A","Large Standard-Size",2.05,5.55,14.09,0.33,64.01,222.65,"12/01/2022",15,6,17,0.88
"https://amazon.com/dp/B0BHP22BGQ","B0BHP22BGQ","Sychien Dog Pink Recovery Suit for Large Female Spay,Male Dog Surgery Suit,Narrow Pink-White L","Sychien","FBA","Pet Supplies",24195,"Recovery Collars & Cones",19.28,"N/A",298,-24,5745.44,302,4.2,"Sychien",1,5307,"N/A","Large Standard-Size",1.61,4.33,6.81,0.22,18.96,65.94,"10/01/2023","-",6,139,0.99
"https://amazon.com/dp/B0BDDVF3NT","B0BDDVF3NT","Dailyacc S925 Double Opening Lobster Clasp Sterling Silver and Gold Necklace Bracelet Extender Clasps and Closures for DIY Jewelry","Dailyacc","FBA","Arts, Crafts & Sewing",7152,"Jewelry Clasps",16.99,"N/A",651,47,11060.49,302,4.1,"Dailyacc",1,"N/A","N/A","Small Standard-Size",0.67,2.01,2.48,0.02,1.33,4.64,"07/01/2023",16,6,36,2.16
"https://amazon.com/dp/B0B6FX3VF6","B0B6FX3VF6","FONIRRA High Visibility Safety Sweatshirts for Men with Detachable Hood ANSI Class 3 Reflective Hi Vis Work Fleece Hoodie(Yellow,2XL)","FONIRRA","FBA","Tools & Home Improvement",68935,"Jackets",49.99,-12,232,-11,11597.68,114,4.1,"UNITED STASTES INC",1,1664,"N/A","Large Standard-Size",4.21,12.91,15.75,2.07,341.82,1188.93,"01/01/2024",17,7,32,2.04
"https://amazon.com/dp/B0BGJQRL17","B0BGJQRL17","GIMCJOK Best Five Horror Nights Video at Game Freddy's Throw Blanket, Plush Microfiber Halloween Blankets and Throws for Bed, Large Air Condition Blanket 40""x50""","GIMCJOK","FBA","Home & Kitchen",111405,"Throws",25.88,6,274,-96,7091.12,118,4.2,"Antesser",1,3746,"N/A","Large Standard-Size",2.01,8.62,10.35,0.82,71.61,249.06,"12/01/2023",15,7,15,2.32
"https://amazon.com/dp/B0BBVS4JF4","B0BBVS4JF4","CUCRAF Roller Window Shades Cordless,100% Blackout Blinds for Windows,Thermal Insulated Window Blinds for Home,Light Blocking UV Protection,Easy to Install,Beige, 30"" W x 72"" H","CUCRAF","FBA","Home & Kitchen",230441,"Roller Shades",45.99,"N/A",167,40,7680.33,54,4.2,"QIJU HOME",1,1847,"N/A","Small Oversize",2.2,2.4,34.7,2.95,50.89,127.23,"07/01/2023",14,6,44,3.09
"https://amazon.com/dp/B0BHFC6JB9","B0BHFC6JB9","3D Rose Crystal Ball Lamp,3.15 inch Crystal Ball Night Light with Wooden Base,16 Colors Changing Light,Dimmable Remote Control,Rose Flower Desk lamp (G)","Conalisk","FBA","Tools & Home Improvement",19085,"Night Lights",18.88,6,658,-83,12423.04,230,4.1,"Colorful Life Home",1,6000,"N/A","Large Standard-Size",3.39,3.46,4.53,1.68,21.22,73.8,"12/01/2023",14,9,22,2.86
"https://amazon.com/dp/B0BKTN7B68","B0BKTN7B68","Shed Defender Recovery Suit for Dogs - Seen on Shark Tank, Post-Surgery Dog Onesie, Vet Approved, Anxiety Shirt, E-Collar Alternative, Calming Vest Jacket, Covers Hot Spots & Abdominal Wound, Bodysuit","Shed Defender","FBA","Pet Supplies",45347,"Recovery Collars & Cones",54.99,-4,184,281,10118.16,98,4.1,"Shed Defender",1,2381,935,"Large Standard-Size",2.01,7.72,9.72,0.32,60.16,209.26,"04/01/2023",15,9,45,1.88
"https://amazon.com/dp/B0BGNGGZHL","B0BGNGGZHL","Smart RGB Dimmable Table Lamp Work with Alexa&APP&Remote Control, Bedside Desk Lamp with Charging Ports&Outlet&Phone Stand, Music Sync Nightstand Lamp for Bedroom Living Room Office Dorm,Bulb Included","YIEELOG","FBA","Tools & Home Improvement",81994,"Table Lamps",32.99,-6,127,-17,4189.73,102,4.1,"YIEELOG US",1,1504,"N/A","Large Standard-Size",5.75,9.77,13.16,2.61,295.2,1026.8,"11/01/2023",14,7,3,1.25
"https://amazon.com/dp/B0B2KQ5LFH","B0B2KQ5LFH","My Brest Friend Inflatable Travel Nursing Pillow for Breastfeeding, Bottlefeeding & Posture Support with Slipcover, Horizon","My Brest Friend","Amazon","Baby Products",7967,"Pillows",33.15,-5,430,,14254.5,152,4,"Amazon",2,"N/A","N/A","Small Oversize",7.68,15.04,19.33,0.99,"N/A","N/A","01/01/2024",16,5,2,2.83
"https://amazon.com/dp/B0BN9GCRS8","B0BN9GCRS8","Dog Coat, ASENKU Dog Winter Jacket, Windproof Waterproof Dog Winter Coat, Warm Dog Vest Cold Weather Pet Apparel with 2 Layers Fleece Lined and Hooded for Small Medium Large Dogs, Red, L","ASENKU","FBA","Pet Supplies",70604,"Cold Weather Coats",21.99,-21,247,-21,5431.53,84,4.1,"ASENKU",1,1628,"N/A","Large Standard-Size",3.07,7.68,9.09,0.31,85.58,297.67,"11/01/2023",14,9,28,2.94
